"","ID","epaDaily.Max.8.hour.CO.Concentration_2018_1","epaDaily.Max.8.hour.CO.Concentration_2018_2","epaDaily.Max.8.hour.CO.Concentration_2018_3","epaDaily.Max.8.hour.CO.Concentration_2018_4","epaDaily.Max.8.hour.CO.Concentration_2018_5","epaDaily.Max.8.hour.CO.Concentration_2018_6","epaDaily.Max.8.hour.CO.Concentration_2018_7","epaDaily.Max.8.hour.CO.Concentration_2018_8","epaDaily.Max.8.hour.CO.Concentration_2018_9","epaDaily.Max.8.hour.CO.Concentration_2018_10","epaDaily.Max.8.hour.CO.Concentration_2018_0","epaDaily.Max.1.hour.NO2.Concentration_2018_1","epaDaily.Max.1.hour.NO2.Concentration_2018_2","epaDaily.Max.1.hour.NO2.Concentration_2018_3","epaDaily.Max.1.hour.NO2.Concentration_2018_4","epaDaily.Max.1.hour.NO2.Concentration_2018_5","epaDaily.Max.1.hour.NO2.Concentration_2018_8","epaDaily.Max.1.hour.NO2.Concentration_2018_9","epaDaily.Max.1.hour.NO2.Concentration_2018_6","epaDaily.Max.1.hour.NO2.Concentration_2018_7","epaDaily.Max.1.hour.NO2.Concentration_2018_0","epaDaily.Max.8.hour.Ozone.Concentration_2018_2","epaDaily.Max.8.hour.Ozone.Concentration_2018_3","epaDaily.Max.8.hour.Ozone.Concentration_2018_4","epaDaily.Max.8.hour.Ozone.Concentration_2018_5","epaDaily.Max.8.hour.Ozone.Concentration_2018_6","epaDaily.Max.8.hour.Ozone.Concentration_2018_7","epaDaily.Max.8.hour.Ozone.Concentration_2018_8","epaDaily.Max.8.hour.Ozone.Concentration_2018_9","epaDaily.Max.8.hour.Ozone.Concentration_2018_10","epaDaily.Max.8.hour.Ozone.Concentration_2018_11","epaDaily.Max.8.hour.Ozone.Concentration_2018_1","epaDaily.Max.8.hour.Ozone.Concentration_2018_0","epaDaily.Mean.Pb.Concentration_2018_1","epaDaily.Mean.Pb.Concentration_2018_2","epaDaily.Mean.Pb.Concentration_2018_3","epaDaily.Mean.Pb.Concentration_2018_4","epaDaily.Mean.Pb.Concentration_2018_5","epaDaily.Mean.Pb.Concentration_2018_6","epaDaily.Mean.Pb.Concentration_2018_7","epaDaily.Mean.Pb.Concentration_2018_8","epaDaily.Mean.Pb.Concentration_2018_9","epaDaily.Mean.Pb.Concentration_2018_0","epaDaily.Mean.PM10.Concentration_2018_1","epaDaily.Mean.PM10.Concentration_2018_2","epaDaily.Mean.PM10.Concentration_2018_3","epaDaily.Mean.PM10.Concentration_2018_4","epaDaily.Mean.PM10.Concentration_2018_5","epaDaily.Mean.PM10.Concentration_2018_6","epaDaily.Mean.PM10.Concentration_2018_7","epaDaily.Mean.PM10.Concentration_2018_8","epaDaily.Mean.PM10.Concentration_2018_9","epaDaily.Mean.PM10.Concentration_2018_0","epaDaily.Mean.PM2.5.Concentration_2018_1","epaDaily.Mean.PM2.5.Concentration_2018_2","epaDaily.Mean.PM2.5.Concentration_2018_3","epaDaily.Mean.PM2.5.Concentration_2018_4","epaDaily.Mean.PM2.5.Concentration_2018_5","epaDaily.Mean.PM2.5.Concentration_2018_6","epaDaily.Mean.PM2.5.Concentration_2018_7","epaDaily.Mean.PM2.5.Concentration_2018_8","epaDaily.Mean.PM2.5.Concentration_2018_9","epaDaily.Mean.PM2.5.Concentration_2018_10","epaDaily.Mean.PM2.5.Concentration_2018_11","epaDaily.Mean.PM2.5.Concentration_2018_0","epaDaily.Max.1.hour.SO2.Concentration_2018_1","epaDaily.Max.1.hour.SO2.Concentration_2018_2","epaDaily.Max.1.hour.SO2.Concentration_2018_3","epaDaily.Max.1.hour.SO2.Concentration_2018_4","epaDaily.Max.1.hour.SO2.Concentration_2018_5","epaDaily.Max.1.hour.SO2.Concentration_2018_6","epaDaily.Max.1.hour.SO2.Concentration_2018_7","epaDaily.Max.1.hour.SO2.Concentration_2018_8","epaDaily.Max.1.hour.SO2.Concentration_2018_9","epaDaily.Max.1.hour.SO2.Concentration_2018_0","COMMUNITYNAME"
"29",29,0.485942534171045,0.478844655212015,0.395611575338989,0.395176218822598,0.26921702735126,0.23222186951898,0.222375031327829,0.276414678897709,0.234101197682321,0.200561852427199,0.318924805149436,31.3447476625443,33.126133620739,38.3154059648514,36.8490948081017,37.5461421608925,28.7083823978901,23.3266618251801,28.875339537859,22.5526102185249,31.426838696003,0.0299306981032714,0.0384417267050594,0.0431235914584249,0.0494220536202192,0.0454406126518734,0.0490546611254103,0.0446560747222975,0.0358254938619211,0.0234588772291318,0.021058578917291,0.025199534749845,0.037534173054155,0.00770771983661689,0.00321105886177975,0.00498538886313327,0.0055020305517246,0.0108546813862631,0.00508151936810464,0.0127779314498184,0.00982075654610526,0.0172857802826911,0.00858076303848065,21.6201846897602,18.4446081221104,15.9950739294291,19.2849614620209,26.4001905918121,15.2787053287029,21.1665351390839,25.7186239659786,22.4586952328682,20.7075086832047,9.56290389597416,9.32099914550781,6.19319203495979,7.14068929105997,9.41083423793316,10.9115096926689,10.3041674345732,13.0530418008566,8.43877044320107,7.40081114321947,7.09374089539051,9.19773888587952,2.08674364537001,2.03576145321131,3.39049565792084,3.07540765404701,3.53678606078029,2.39619372412562,2.61033095419407,2.19618891179562,2.79945382475853,2.69784317910671,"NEAR WEST SIDE"
"30",30,0.485653662826957,0.478580509017153,0.395441605550487,0.394989774721425,0.269164701060551,0.232174610946237,0.22236186702077,0.276370757963599,0.234124926532187,0.200579214386824,0.318817454140361,31.2380223623136,32.1020406397378,37.4314940848002,36.9646625053592,38.6045399177365,30.2378133448159,24.4284339997827,28.5780908538074,21.9587605173995,31.36000716977,0.0296878773355629,0.0374378546527246,0.0422296425918253,0.0473887605092874,0.0451788337128918,0.0491469936763368,0.0441825169979072,0.034738854664128,0.0214640332340467,0.0194932383189841,0.0257863918909939,0.0362681124086787,0.00760812194245618,0.00323740961370853,0.00495113617536135,0.00550705325085579,0.0108070733797986,0.00503812553133906,0.0125162800228814,0.00982690906924445,0.0171736255288124,0.00851841491260906,21.6158380275819,18.4091650800007,16.5567564150182,19.7686257246064,26.4250815786966,14.8290186858759,22.1547113279017,26.887326868569,23.1167576487471,21.0848090939405,9.43582902303556,9.18590313050805,6.19171115828723,7.594018854746,10.2047842072278,11.0189527185952,11.0789762357386,13.4365377426147,8.42029662248565,7.06811749062887,6.57282030291674,9.22764894438953,2.12086028587527,2.07263661593926,3.48217126799793,3.13449265898728,3.60646017586313,2.41518253814883,2.69186635715206,2.26053739175564,2.89813132402374,2.75562948715396,"NORTH LAWNDALE"
"31",31,0.489854091847384,0.482386241356532,0.397877288085443,0.397665659586589,0.269832986372489,0.232806985576948,0.222495107187165,0.276946801830221,0.233718125908463,0.200281555453936,0.320328359250669,31.6650584185565,34.3219778272841,37.9503213387949,36.4087325202094,37.1025933159722,28.5395239370841,24.0454265453197,29.6914605034722,24.1684152108652,31.7125957630299,0.0320645685273188,0.0400873789632762,0.0448100508915053,0.0516313916003263,0.0454835837913884,0.0486474133752011,0.0456545565415312,0.0370532528117851,0.0255001075565815,0.0232802681900837,0.0245856647552164,0.0392117685189954,0.00734084365130575,0.00331441432030665,0.00486270781537449,0.00552555634122756,0.0106846847812887,0.00492462227810864,0.0118083993179931,0.00984525070008304,0.0168698071329682,0.00835292065447127,20.4764517324942,17.5652317470974,13.2564685256393,16.4629476335314,24.9565474192301,14.8164952949241,20.206389815719,22.7872627399586,20.4326094874629,18.9956005237721,9.88444360097249,9.85371165805393,6.47809060414632,7.27012717282331,9.00498386665627,10.4574555997495,10.14515209198,12.8977435076678,8.260024494595,7.27627669440375,7.75271754794651,9.28474913703071,1.71078281490891,1.69769006746787,2.62320305682995,2.55137461203116,2.93863862532156,2.17423198841236,1.93830659212889,1.65941101533395,1.99303170486733,2.17073029941983,"UPTOWN"
"32",32,0.484277517749713,0.477331658968559,0.394641573039385,0.394111088262155,0.268940441310406,0.231964284983965,0.222314877578845,0.27617843907613,0.234256650392826,0.200675597844216,0.31831958087591,31.244317311507,32.4324413813077,37.9189962973961,36.9731057240413,38.1511826881996,29.5136564694918,23.7853568150447,28.6003013390761,22.0036909396832,31.3526488084059,0.0296218407411988,0.0375723285743823,0.042249468083565,0.0478744301944971,0.0453680139034986,0.0493239252469861,0.0443563664045471,0.0350256772855153,0.0219423832515111,0.0197681476218769,0.0256120093310109,0.0365063645518743,0.00757961205314272,0.00324424066974853,0.00494093627919658,0.00550792242686909,0.0107928378543315,0.00502537057484285,0.0124420295469463,0.00982846307138411,0.0171418430713507,0.00850036174345475,21.7202944021959,18.4895065380977,16.806807407966,20.0265100185688,26.5565953988295,14.8709341195913,22.2410380656903,27.1540001355685,23.3002124933096,21.2406555689298,9.66332294390752,9.22867591564472,6.47215327849755,7.60474956035614,10.0530721040872,10.6477271226736,10.8035639982957,13.5146359480344,8.63319875643804,7.32477424694942,6.85461423030266,9.32709910319402,2.19440213992045,2.14252984523773,3.62635937562356,3.22688880333534,3.70657874529178,2.4801317178286,2.81886291962404,2.34372862944236,3.03842079180938,2.85133188045942,"SOUTH LAWNDALE"
"33",33,0.48458088491414,0.477609089097461,0.394820102968731,0.394306919864706,0.268995489623096,0.232013973029884,0.222328760333963,0.276224628493593,0.234231496984894,0.200657192114237,0.318432367331273,31.304040135564,33.1477282756084,38.6422373797442,36.9154664116937,37.3517862268396,28.3227528237008,22.8637671084017,28.7827749510069,22.3695481274579,31.3835437877758,0.0297402404248714,0.038262163565771,0.0428494371071055,0.0492820130610788,0.0456189674300116,0.0493484590504621,0.044692258577089,0.0358033291995525,0.0232912216939636,0.0208016129059566,0.0252258396027861,0.037391794593753,0.0077296006367416,0.00320524291915668,0.00499289891858761,0.00550090559330341,0.0108651174484073,0.00509103995470985,0.0128354382625705,0.00981939709871202,0.0173104318815309,0.00859445257968194,21.7939390749545,18.5781043800148,16.4136030867293,19.7161716254982,26.6190862913389,15.3463954667787,21.3146084965886,26.167544700004,22.7668537449192,20.9684785378946,9.68640659950875,9.32809329677272,6.43855627163036,7.37463890539633,9.66431135744662,10.5909457593351,10.4337763141941,13.2992705010079,8.6074631665204,7.53095740240973,7.15020343419668,9.28635478664089,2.16686880266344,2.11261699650739,3.55629281739931,3.18287888088742,3.65603582923477,2.45969933432502,2.75659288586797,2.29872435492438,2.96596262906049,2.80756312447625,"LOWER WEST SIDE"
"34",34,0.484312858651666,0.477368849165299,0.394667334416333,0.394138765685699,0.268959688789704,0.231977674014428,0.222324557164136,0.276192503816941,0.234262845972005,0.200680134050986,0.318339654627968,31.3579346151913,33.7298469543457,39.1893400304458,36.8547616846421,36.7157857558307,27.3907634510713,22.1646090114818,28.9867533515481,22.7836585325353,31.4112124723547,0.0300127879223403,0.038939742700142,0.043496145921595,0.0504394859513816,0.0459075692821951,0.0494474740151097,0.0449726831387071,0.0364935766248142,0.0243141049628749,0.0216319487594506,0.0249847835477661,0.038219228386879,0.00767003273700967,0.00322036193135907,0.00497205719790038,0.00550339768147644,0.0108360966448398,0.00506478654878104,0.0126795318415936,0.00982289021725164,0.017243643565213,0.00855697757180999,21.9214146557976,18.7052084978889,16.2010093015783,19.5835039475385,26.7520166284898,15.8028533598956,20.52206622853,25.4250091103946,22.3878774081959,20.8112177007339,9.79146317874684,9.45189049664666,6.5293059910045,7.33476896846996,9.50782949784223,10.3785866008085,10.2471288232242,13.2044880810906,8.61093588436351,7.71219402201035,7.4340241095599,9.29463818494011,2.13609015240389,2.07805068352643,3.47697454340318,3.13439265419455,3.60086676653694,2.43353919421925,2.68510357071372,2.25007239510031,2.884686385884,2.75889984299155,"NEAR SOUTH SIDE"
"35",35,0.483667804135217,0.476782179541058,0.394291020101971,0.393725613753001,0.268851194116804,0.231877090202438,0.222300415237745,0.276100072595808,0.234322612484296,0.200723859998915,0.318104459179772,31.3303839365641,33.750478108724,39.4220644632975,36.9027434455024,36.5789019266764,27.1188468933105,21.8400908576118,28.9199375576443,22.6492214202881,31.3831757439507,0.0298244864162472,0.0387817178335455,0.0432741327418221,0.0503070606953568,0.0459619466629293,0.0495747625827789,0.0449760266476207,0.036433033645153,0.024182895405425,0.0214528770496448,0.0249795094132423,0.0380808582736386,0.00768385196311606,0.0032167083894213,0.00497681124963694,0.00550270292700993,0.0108427046280768,0.00507080865403016,0.0127158337790105,0.00982203727795018,0.0172592041393121,0.00856562910808457,21.990989473131,18.7563919491238,16.4093288845486,19.7914875878228,26.8416408962674,15.7978667153252,20.6512582567003,25.6882461971707,22.5578060150146,20.9427795410156,9.79975085788303,9.41484196980794,6.58096890979343,7.37583420011732,9.56908957163493,10.3043415281508,10.2636115815904,13.290368186103,8.68663491143121,7.79138941235012,7.44912428326077,9.31188710530599,2.17640262179905,2.11872975031535,3.56546521186829,3.19029294119941,3.66301655769348,2.4675390985277,2.76384671529134,2.30350338088142,2.97344483269586,2.81589635213216,"ARMOUR SQUARE"
"36",36,0.491371492950284,0.483754331360058,0.398750317948205,0.398625589755117,0.270056672850434,0.2330249298592,0.222532099911145,0.277142897552373,0.233561170648555,0.20016670926493,0.320864582548336,32.3868840275979,36.6626171189912,36.6130388999472,35.484702752561,36.7278159005301,29.0990544533243,26.4820021415243,31.1516122623366,26.9943698182398,32.4214971114178,0.027693421826983,0.0390081119020374,0.0442454543496881,0.0509812067814019,0.0411320810719412,0.0430453743557541,0.0443864351480591,0.0353013292259099,0.0253688548596538,0.023723271808454,0.0220274322343116,0.0383097582629749,0.00715479927555639,0.00337975501672042,0.00480767097134067,0.00554781270270445,0.0106095170830281,0.00485111637116999,0.0113049894951436,0.00986143479085698,0.0166530212273403,0.0082411241470551,19.8344213524643,17.0542078991326,12.0324259388204,15.1510928796262,24.1603186860376,14.3091430469435,20.201104806394,21.7809394135767,19.6484646699866,18.2413465149549,10.5888559769611,10.776805916611,7.35196931994691,8.05912483954916,9.39215508285834,9.99287667566416,10.5732214207552,13.5768001322844,8.76635732456129,7.09382682917069,8.54935712230449,9.86466353280204,1.48341919937912,1.51302237899936,2.22341521418825,2.26517513333535,2.61747896428011,2.04380163367914,1.59808284652476,1.37836485249656,1.58379542584322,1.87958558481567,"NORWOOD PARK"
"37",37,0.486834291149588,0.479654670638197,0.396130772197948,0.395746369572247,0.269364333328079,0.232359338770894,0.222406726987923,0.276540648411302,0.234017974751837,0.200500958544367,0.319248503621887,31.4337632796344,33.6157877304975,38.4634373608757,36.7296568926643,37.1879237679874,28.2853922002456,23.186323221992,29.1327315498801,23.0681855818805,31.4964116601383,0.0304365558001925,0.0390398402643554,0.0437448728172218,0.0503394193947315,0.0455102127264528,0.0489294314209153,0.0449152529677924,0.0363253538003739,0.0243325185249833,0.0218815595897682,0.0249664495315622,0.0381902275497423,0.00759648264604895,0.00324042659828111,0.00494709868422326,0.00550759033135632,0.0108014564303791,0.00503302518935765,0.012485759524519,0.00982760994092506,0.0171605471302481,0.00851111075676539,21.4459273955401,18.3222763398114,15.3696033253389,18.6747741138234,26.1696442435769,15.3718014324413,20.6610085543464,24.843861467698,21.9098024368286,20.3076332316679,9.64717999626608,9.45721171883976,6.25422739982605,7.10601516330943,9.23438641604255,10.7922071849599,10.1634593851426,12.959225991193,8.39703879636877,7.46432657802806,7.36002041311825,9.20821565740249,1.99983698129654,1.95097354580374,3.1975927212659,2.94915877370273,3.39304413514979,2.33675385923947,2.43931460380554,2.06803722241346,2.59855485663694,2.57095489782446,"NEAR NORTH SIDE"
"38",38,0.485579707792827,0.478517956676937,0.395403263114748,0.394947117283231,0.269164675757999,0.232170429967699,0.222366898542359,0.276368559825988,0.234140543710618,0.20059064243521,0.318797199499039,31.3903099241711,33.6235834757487,38.7862458002,36.7976054237002,37.000126793271,27.9073415483747,22.723819732666,29.0427585783459,22.8924357096354,31.4497300102597,0.0302102320073616,0.0389543306969461,0.0435922559173334,0.0503225778894765,0.045708688951674,0.0491986010401022,0.0449212349596478,0.0363753308497724,0.0242657164732615,0.0217031042668081,0.025001683760257,0.0381596256934461,0.00765744137710759,0.00322396196203218,0.00496787608911594,0.00550424728897356,0.010830307379365,0.00505942647301015,0.012646208872043,0.0098237462253088,0.0172293435427405,0.00854917318515834,21.7005276452927,18.5264225914365,15.8304734911237,19.1747943333217,26.4825033460345,15.5905260358538,20.6145539056687,25.1879386901855,22.1849387032645,20.5880754561651,9.72569919767834,9.45735668000721,6.40527389163063,7.2426647685823,9.40102045876639,10.5783403033302,10.2294816062564,13.0986793154762,8.50672830854143,7.575278259459,7.37596277963547,9.25839292435419,2.07486999602545,2.01999458244869,3.35001776331947,3.05115795135498,3.50781037693932,2.38793553624834,2.57316196532477,2.16905775524321,2.75552116121565,2.67429352941967,"LOOP"
"39",39,0.476504945920573,0.470272665222486,0.390117423401939,0.389142807987001,0.267659584681193,0.230767930961317,0.222040538158682,0.275082589851485,0.235010803573661,0.201227418250508,0.315499853756693,31.3101851675246,34.8459196090698,41.3223479588827,36.9807000690036,34.8918158213298,24.3615436553955,19.2781485451592,29.1265153884888,23.1069490644667,31.3072336514791,0.029759571628852,0.0409799190238118,0.0453438374938236,0.0535505513350169,0.0470369610314568,0.0502205772532357,0.045362855721679,0.0384798657356037,0.0263897150547968,0.0231950009862582,0.0246854034355945,0.0409365331547128,0.0054965226057296,0.00374518071637592,0.00419668954176207,0.00557288837929567,0.00975426935797764,0.0040942770946357,0.00701522723668151,0.00994253538859387,0.0148188145313826,0.0071818227879703,23.1361329820421,19.7404032813178,17.3179840511746,21.0382493336995,28.1808074315389,17.6866891649034,18.4003514183892,24.8175950050354,22.4120403925578,21.414472632938,10.2701113753849,9.73067718082004,6.67234624756707,7.34201975663503,9.44552442762587,9.39376695950826,9.95255920622084,12.7418103482988,8.52840574582418,8.33078045315213,7.80519468254513,9.24023315641615,2.23616599374347,2.16884347465303,3.67184797260496,3.26480272081163,3.74545509285397,2.50658865769704,2.85456932253308,2.37445602814356,3.0806387397978,2.89191548029582,"SOUTH SHORE"
"40",40,0.475355896003106,0.469219169195961,0.38943847926224,0.388398399247843,0.267444044351578,0.230575564591324,0.221983530503862,0.274902874056031,0.23510619340574,0.201297213926035,0.315068846239763,31.2659896401798,35.2019948398366,42.2234633950626,37.0861220640295,34.2170558256261,23.1787575553445,18.0719587662641,29.0886695525225,23.0258139441995,31.2543845457189,0.0294065329191439,0.0395594406872988,0.0437239037059686,0.0520792070995359,0.0470026292125968,0.0505725852049449,0.0456258001572946,0.0377016639446511,0.0254197032464778,0.0221575518303058,0.0245064365513184,0.0392807142480331,0.00543099452796228,0.00376127075458712,0.00417346186826334,0.00557519711882753,0.00972188231261338,0.00406514304032659,0.00684421393088996,0.00994622041745221,0.0147455887978568,0.00714044135940426,23.0759663301356,19.684869149152,17.3385086620555,21.031715000377,28.1141075807459,17.5340366363525,18.6371051563936,25.0042274138507,22.4993083056282,21.4355383480296,10.0798235781053,9.5774832052343,6.79462766647339,7.3391766688403,9.46351199991563,9.3092188835144,9.83893694597132,13.0907414660734,8.88898841072531,8.57982052073759,7.91370452151579,9.2638931835399,2.28191973882563,2.22092275759753,3.78061686543857,3.32771491303163,3.81339174859664,2.5587321099113,2.95330498499029,2.42980502633487,3.18449956529281,2.95730844665976,"CHATHAM"
"41",41,0.475160016616186,0.469044750928879,0.389328010876973,0.388276668389638,0.267420935630798,0.230550847450892,0.221982379754384,0.274881462256114,0.235132429003716,0.201316412289937,0.315002741416295,31.2939669291178,34.9997800191244,41.6891393025716,37.018795522054,34.6082791646322,23.870822652181,18.7847212473551,29.126719156901,23.1114753723145,31.2858108520508,0.0296654593199491,0.0406372763216496,0.0449776237209638,0.0531693493326505,0.0470301573475202,0.0502952933311462,0.0454292699694634,0.0382893246908983,0.0261364600310723,0.022940889870127,0.0246295255919298,0.0405219398438931,0.00515083732704322,0.00382657217172285,0.00407221807787816,0.00558228061224024,0.00958043603847424,0.00393894898394744,0.00611623929192623,0.00996095935503642,0.0144340975210071,0.00696250988791386,23.2439933776855,19.8323156992594,17.4178017934163,21.1682106018066,28.3073299407959,17.8530646006266,18.2116172790527,24.7639205932617,22.4131863911947,21.4679378509521,10.3367803573608,9.77477550506592,6.63816121419271,7.31176239649455,9.41532065073649,9.27666339874268,9.90584074656169,12.6084543863932,8.47940273284912,8.42741521199544,7.81218465169271,9.21201413472494,2.25154342651367,2.18613883654277,3.7099888642629,3.28766117095947,3.7709312915802,2.52148327827454,2.88894298871358,2.39621685345968,3.11853939692179,2.91517216364543,"AVALON PARK"
"42",42,0.474198605669172,0.468173624653565,0.388770463435273,0.387664142407869,0.267267827924929,0.230406015327102,0.221951789369709,0.274749510382351,0.235232976706404,0.201389980943579,0.314656839558953,31.3227908485814,34.8644766556589,41.2533824318334,36.9489985014263,34.8999251315468,24.406930672495,19.3598572078504,29.1773564188104,23.230529885543,31.3125767958792,0.0299137322428195,0.0411535270119968,0.0455335725687052,0.0537527205520555,0.0470750038757136,0.050214668147658,0.0453571531137354,0.0386010925040433,0.0265188312256023,0.0233185112868485,0.0247359810593097,0.0411448869854212,0.00485730109932391,0.00389521932964654,0.00396626547444612,0.00558988393382414,0.00943242900661732,0.0038068350955942,0.0053532937737672,0.00997646851465106,0.0141076286764521,0.0067761472279304,23.3676385377583,19.9399187188399,17.4922386470594,21.2825961363943,28.4503070931686,18.0751622350592,17.9261686927394,24.620092291581,22.3682457773309,21.5024851246884,10.6120770604987,9.97526663228085,6.4721321432214,7.26272511482239,9.32945550115485,9.1619960383365,9.93028226651643,12.1143324249669,8.0710861180958,8.30002142253675,7.74786365659613,9.14673059865048,2.2217951009148,2.14839166089108,3.63012862832923,3.2438734581596,3.72349158713692,2.48288933854354,2.81487709597537,2.35751464492396,3.04201904096101,2.86963722580358,"SOUTH CHICAGO"
"43",43,0.473937859137853,0.467928369839986,0.388610084851583,0.38748903075854,0.2672025958697,0.230352699756622,0.221928601463636,0.274697696169217,0.235242771605651,0.201397155721982,0.314550211032232,31.2842203776042,35.1047248840332,41.9295031229655,37.0420920054118,34.4194266001383,23.5462341308594,18.461256980896,29.1338691711426,23.1306727727254,31.2722412745158,0.029635773661236,0.040136681869626,0.044445775449276,0.0526210901637872,0.0470620648314556,0.0504464854796728,0.0455625417331854,0.0380406808108091,0.0257564516117175,0.0225548545519511,0.0245990995317698,0.0399147638430198,0.00495311004730562,0.00387310624743501,0.00400101044215262,0.00558763633792599,0.00948098783070842,0.00385009373227755,0.00560204917564988,0.00997149168203274,0.0142140542156994,0.00683705997653306,23.3002249399821,19.8803714116414,17.4673722585042,21.2338250478109,28.3731711705526,17.9417463938395,18.1089862187703,24.7308781941732,22.4109624226888,21.4941705067952,10.3673009872437,9.80338716506958,6.61644713083903,7.28936044375102,9.40179522832235,9.20413589477539,9.86984554926554,12.5163531303406,8.46192280451457,8.48575735092163,7.78281672795614,9.19124555587769,2.25878898302714,2.19457141558329,3.72945268948873,3.29939949512482,3.78429838021596,2.52789135773977,2.90641740957896,2.40792385737101,3.13829342524211,2.92692085107168,"BURNSIDE"
"44",44,0.473656888306141,0.467675547301769,0.388448935747147,0.387311783432961,0.267162494361401,0.23031312301755,0.22192257642746,0.27466226965189,0.235275709629059,0.201421251147985,0.314451630413532,31.3030632019043,34.9902181625366,41.6033647537231,36.9961090087891,34.6491983413696,23.9592073440552,18.8937178611755,29.1589307785034,23.1895722389221,31.2914546012878,0.0297837564721704,0.0406930774450302,0.0450559951364994,0.0532205240800977,0.0470565853640437,0.0502991382032633,0.0454408409073949,0.0383358657360077,0.0261646645143628,0.0229748280718923,0.0246711943298578,0.0405781080946326,0.00478768504690379,0.00391129481140524,0.00394102353602648,0.00559152339119464,0.00939715201966465,0.00377540641929954,0.00517253750003874,0.00998008702881634,0.0140302949119359,0.00673188937362283,23.3862121582031,19.955234336853,17.5186491012573,21.3129906654358,28.4725116729736,18.0965153694153,17.9093795776367,24.6296661376953,22.3788412094116,21.5177780151367,10.5958120822906,9.96072497367859,6.4794707775116,7.25394577980042,9.33023705482483,9.12648100852966,9.90301232337952,12.1297361850739,8.12009654045105,8.39590086936951,7.74962306022644,9.14274954795837,2.23956382274628,2.17090637683868,3.68000946044922,3.2720382809639,3.75486401319504,2.5033188700676,2.86084337234497,2.38417092561722,3.09135078191757,2.89837603569031,"CALUMET HEIGHTS"
"45",45,0.472255882986805,0.466389210600602,0.38761923971929,0.386402305280953,0.266894839834749,0.230075702855462,0.221850022935031,0.274439863468471,0.235391156192411,0.201505723752474,0.313923493811959,31.2704610657274,35.2469000565378,42.2597758644506,37.0754709076463,34.1624677557694,23.1029651374148,18.0178628218801,29.1423442572878,23.1532196580318,31.253786455121,0.029645636775776,0.0393727727626499,0.0436463012899223,0.0518325713642857,0.0473390237281197,0.0509103564055342,0.0459662789576932,0.0378231589208569,0.0251121614128351,0.0218894560739659,0.0245644405745623,0.0389801370992995,0.00497993964930637,0.003868145173775,0.00401142375184256,0.00558799038755528,0.00949563749395965,0.00386278454639148,0.00567058951740986,0.0099704564271266,0.0142433003996286,0.00685447416055882,23.2251458418997,19.8142150410435,17.4365623541046,21.1767162858394,28.2872563746938,17.7957650234825,18.3077875773112,24.8482735617119,22.4556318918864,21.4830394209477,10.1634592257048,9.70156189433315,6.7089634025306,7.28174651296515,9.46941114726819,9.18702513711494,9.77456375590542,12.7154221953007,8.78990471153929,8.55874700713576,7.66236347901194,9.19787729832164,2.2660729968757,2.2042253603015,3.75313961296751,3.3133325158504,3.80057244551809,2.53418526733131,2.92775280852067,2.42251878453974,3.16277212427374,2.94057531942401,"ROSELAND"
"46",46,0.489565895795822,0.482124767303467,0.397709808349609,0.397481702566147,0.269786185026169,0.232763035297394,0.222485368251801,0.276906632184982,0.233745060563087,0.200301263928413,0.320224182605743,31.6280664825439,34.0757872009277,37.8239251708984,36.4624081420898,37.3216159057617,28.8237450408936,24.1997277069092,29.5681762695312,23.9165370941162,31.6891801452637,0.0310426481813192,0.039420054256916,0.0442456270754337,0.0508076791465282,0.0448131473362446,0.0479316639900208,0.0450360935926437,0.0363602009415626,0.0248734278231859,0.0226936899870634,0.0245753642916679,0.0385241702198982,0.00741976920515299,0.00329171232879162,0.00488884063437581,0.00552012208849192,0.01072085686028,0.00495815632864833,0.0120173982530832,0.00983984526246786,0.0169595059752464,0.00840180076658726,20.6915734863281,17.7241590881348,13.8867724990845,17.0932295227051,25.234295501709,14.8133324050903,20.5870919799805,23.5764865112305,20.9482175445557,19.3950175476074,9.69294261932373,9.69211162567139,6.17274839401245,7.01333070755005,8.80246952056885,10.8473959732056,10.0504893493652,12.6943458557129,8.17612491607666,7.26831146240234,7.535784034729,9.17542049407959,1.76888305664063,1.75056360721588,2.75100605964661,2.63955757141113,3.04210469245911,2.20042998313904,2.0510601568222,1.75559537887573,2.13266355991364,2.25811105728149,"NORTH CENTER"
